Location_ID,Location_Name_PT,ISO_3166_1,Country_Region_PT,Adm1_Name_PT,Adm2_Name_PT,Timezone,Latitude,Longitude
1B25A,Professor Jamil,BR,Brazil,Goiás,Professor Jamil,America/Sao_Paulo,-17.25083,-49.24389
2EB1F,Vila Flores,BR,Brazil,Rio Grande do Sul,Vila Flores,America/Sao_Paulo,-28.86278,-51.53278
E94EB,Pedra Grande,BR,Brazil,Rio Grande do Norte,Pedra Grande,America/Fortaleza,-5.14900,-35.87600
CE366,Novo Planalto,BR,Brazil,Goiás,Novo Planalto,America/Sao_Paulo,-13.24389,-49.50389
CF551,Doutor Pedrinho,BR,Brazil,Santa Catarina,Doutor Pedrinho,America/Sao_Paulo,-26.71389,-49.48278
2F3FF,Anitápolis,BR,Brazil,Santa Catarina,Anitápolis,America/Sao_Paulo,-27.90195,-49.12889
60EE9,Santo Inácio do Piauí,BR,Brazil,Piauí,Santo Inácio do Piauí,America/Fortaleza,-7.43000,-41.91083
25331,Vargeão,BR,Brazil,Santa Catarina,Vargeão,America/Sao_Paulo,-26.86389,-52.15500
C4E6C,Urutaí,BR,Brazil,Goiás,Urutaí,America/Sao_Paulo,-17.46389,-48.20278
A7DB1,Paraú,BR,Brazil,Rio Grande do Norte,Paraú,America/Fortaleza,-5.77389,-37.10083
618E0,Alegria,BR,Brazil,Rio Grande do Sul,Alegria,America/Sao_Paulo,-27.82694,-54.05695
2D98B,Paim Filho,BR,Brazil,Rio Grande do Sul,Paim Filho,America/Sao_Paulo,-27.71083,-51.76083
3B7BC,Itapiratins,BR,Brazil,Tocantins,Itapiratins,America/Araguaina,-8.38389,-48.11083
975B3,Campos Borges,BR,Brazil,Rio Grande do Sul,Campos Borges,America/Sao_Paulo,-28.88583,-52.99889
A37E1,Figueirão,BR,Brazil,Mato Grosso do Sul,Figueirão,America/Campo_Grande,-18.67945,-53.63833
538A,Salto do Céu,BR,Brazil,Mato Grosso,Salto do Céu,America/Cuiaba,-15.13000,-58.12695
353E7,Pavussu,BR,Brazil,Piauí,Pavussu,America/Fortaleza,-7.96583,-43.22278
DF8D7,Nossa Senhora das Graças,BR,Brazil,Paraná,Nossa Senhora das Graças,America/Sao_Paulo,-22.91389,-51.79389
E7810,Olivedos,BR,Brazil,Paraíba,Olivedos,America/Fortaleza,-6.99083,-36.24389
1E9A5,Santa Lúcia,BR,Brazil,Paraná,Santa Lúcia,America/Sao_Paulo,-25.40694,-53.56583
54760,Malhada dos Bois,BR,Brazil,Sergipe,Malhada dos Bois,America/Maceio,-10.34889,-36.92389
5EEF3,Bernardino Batista,BR,Brazil,Paraíba,Bernardino Batista,America/Fortaleza,-6.45194,-38.55084
2401F,Saltinho,BR,Brazil,Santa Catarina,Saltinho,America/Sao_Paulo,-26.60900,-53.05900
C5537,Novo Cabrais,BR,Brazil,Rio Grande do Sul,Novo Cabrais,America/Sao_Paulo,-29.73500,-52.94778
82EB1,Cristianópolis,BR,Brazil,Goiás,Cristianópolis,America/Sao_Paulo,-17.19889,-48.70389
C7EA3,Arroio Trinta,BR,Brazil,Santa Catarina,Arroio Trinta,America/Sao_Paulo,-26.93278,-51.33889
12807,Itaúna do Sul,BR,Brazil,Paraná,Itaúna do Sul,America/Sao_Paulo,-22.73083,-52.88694
7D6A2,Mãe d'Água,BR,Brazil,Paraíba,Mãe d'Água,America/Fortaleza,-7.25889,-37.42695
78EF9,Lagoa do Tocantins,BR,Brazil,Tocantins,Lagoa do Tocantins,America/Araguaina,-10.37778,-47.55084
AC9F1,São Pedro da Serra,BR,Brazil,Rio Grande do Sul,São Pedro da Serra,America/Sao_Paulo,-29.42083,-51.51278
62755,Lajedinho,BR,Brazil,Bahia,Lajedinho,America/Bahia,-12.35583,-40.90583
AF9D7,São Fernando,BR,Brazil,Rio Grande do Norte,São Fernando,America/Fortaleza,-6.37583,-37.18389
B8792,Jateí,BR,Brazil,Mato Grosso do Sul,Jateí,America/Campo_Grande,-22.48195,-54.30278
59901,Xavantina,BR,Brazil,Santa Catarina,Xavantina,America/Sao_Paulo,-27.06889,-52.34195
2C910,Bocaina do Sul,BR,Brazil,Santa Catarina,Bocaina do Sul,America/Sao_Paulo,-27.74389,-49.94389
B85ED,Pinheiro Preto,BR,Brazil,Santa Catarina,Pinheiro Preto,America/Sao_Paulo,-27.05083,-51.23084
605D3,Arapuã,BR,Brazil,Paraná,Arapuã,America/Sao_Paulo,-24.31583,-51.78695
AAE01,Novo Brasil,BR,Brazil,Goiás,Novo Brasil,America/Sao_Paulo,-16.03389,-50.71084
12F95,Lucrécia,BR,Brazil,Rio Grande do Norte,Lucrécia,America/Fortaleza,-6.12000,-37.81583
550D6,Hugo Napoleão,BR,Brazil,Piauí,Hugo Napoleão,America/Fortaleza,-5.98889,-42.55583
B0045,Mutunópolis,BR,Brazil,Goiás,Mutunópolis,America/Sao_Paulo,-13.73278,-49.27500
7D26B,Catolândia,BR,Brazil,Bahia,Catolândia,America/Bahia,-12.31778,-44.86083
43217,Santa Isabel,BR,Brazil,Goiás,Santa Isabel,America/Sao_Paulo,-15.29778,-49.42695
E9486,Belém do Piauí,BR,Brazil,Piauí,Belém do Piauí,America/Fortaleza,-7.37583,-40.97194
7C82F,Nova Roma do Sul,BR,Brazil,Rio Grande do Sul,Nova Roma do Sul,America/Sao_Paulo,-28.99000,-51.40778
8FE61,Altamira do Paraná,BR,Brazil,Paraná,Altamira do Paraná,America/Sao_Paulo,-24.79778,-52.71278
A9194,Gameleira de Goiás,BR,Brazil,Goiás,Gameleira de Goiás,America/Sao_Paulo,-16.46389,-48.67000
6D03B,Fátima,BR,Brazil,Tocantins,Fátima,America/Araguaina,-10.75300,-48.89900
3B30A,Lajeado,BR,Brazil,Tocantins,Lajeado,America/Araguaina,-9.75083,-48.35778
8A4F3,Hidrolina,BR,Brazil,Goiás,Hidrolina,America/Sao_Paulo,-14.72389,-49.46500
C6EC5,Calmon,BR,Brazil,Santa Catarina,Calmon,America/Sao_Paulo,-26.60000,-51.09694
EB76C,Porto Vitória,BR,Brazil,Paraná,Porto Vitória,America/Sao_Paulo,-26.16083,-51.23195
48FD8,Bandeirantes do Tocantins,BR,Brazil,Tocantins,Bandeirantes do Tocantins,America/Araguaina,-7.75583,-48.58389
74280,Entre Rios,BR,Brazil,Santa Catarina,Entre Rios,America/Sao_Paulo,-26.72400,-52.56300
E4BF9,Rancho Alegre,BR,Brazil,Paraná,Rancho Alegre,America/Sao_Paulo,-23.07000,-50.91278
9FA85,São Martinho,BR,Brazil,Santa Catarina,São Martinho,America/Sao_Paulo,-28.16400,-48.97800
BA077,Sulina,BR,Brazil,Paraná,Sulina,America/Sao_Paulo,-25.70194,-52.72194
5A5E5,Turuçu,BR,Brazil,Rio Grande do Sul,Turuçu,America/Sao_Paulo,-31.42194,-52.17778
E42F1,Muricilândia,BR,Brazil,Tocantins,Muricilândia,America/Araguaina,-7.14695,-48.61083
DA470,Conselheiro Mairinck,BR,Brazil,Paraná,Conselheiro Mairinck,America/Sao_Paulo,-23.63000,-50.16889
2511F,São Miguel do Aleixo,BR,Brazil,Sergipe,São Miguel do Aleixo,America/Maceio,-10.38778,-37.38083
6EE80,Severiano de Almeida,BR,Brazil,Rio Grande do Sul,Severiano de Almeida,America/Sao_Paulo,-27.43278,-52.11583
E03B1,Triunfo Potiguar,BR,Brazil,Rio Grande do Norte,Triunfo Potiguar,America/Fortaleza,-5.86694,-37.18889
EFD5E,São José dos Cordeiros,BR,Brazil,Paraíba,São José dos Cordeiros,America/Fortaleza,-7.39083,-36.80778
2F36C,Recursolândia,BR,Brazil,Tocantins,Recursolândia,America/Araguaina,-8.73694,-47.24694
2145B,Santa Cruz dos Milagres,BR,Brazil,Piauí,Santa Cruz dos Milagres,America/Fortaleza,-5.80389,-41.95583
D8B85,Sossêgo,BR,Brazil,Paraíba,Sossêgo,America/Fortaleza,-6.76889,-36.25389
EEAEE,Áurea,BR,Brazil,Rio Grande do Sul,Áurea,America/Sao_Paulo,-27.69778,-52.04889
208F6,Castanheiras,BR,Brazil,Rondônia,Castanheiras,America/Porto_Velho,-11.41750,-61.93861
98670,Salgadinho,BR,Brazil,Paraíba,Salgadinho,America/Fortaleza,-7.10278,-36.84500
E98B,Canavieira,BR,Brazil,Piauí,Canavieira,America/Fortaleza,-7.68778,-43.72083
3B35A,Jari,BR,Brazil,Rio Grande do Sul,Jari,America/Sao_Paulo,-29.29000,-54.22000
8E59B,Rancho Queimado,BR,Brazil,Santa Catarina,Rancho Queimado,America/Sao_Paulo,-27.67278,-49.02195
25781,Nova Rosalândia,BR,Brazil,Tocantins,Nova Rosalândia,America/Araguaina,-10.56694,-48.91389
204FB,Jaú do Tocantins,BR,Brazil,Tocantins,Jaú do Tocantins,America/Araguaina,-12.65389,-48.59389
76348,Aurora do Tocantins,BR,Brazil,Tocantins,Aurora do Tocantins,America/Araguaina,-12.71278,-46.40778
5E7B1,São Bento do Norte,BR,Brazil,Rio Grande do Norte,São Bento do Norte,America/Fortaleza,-5.17195,-36.08528
1E2B,Santa Amélia,BR,Brazil,Paraná,Santa Amélia,America/Sao_Paulo,-23.26583,-50.42389
CF61D,Telha,BR,Brazil,Sergipe,Telha,America/Maceio,-10.20778,-36.88389
DFC5F,Leoberto Leal,BR,Brazil,Santa Catarina,Leoberto Leal,America/Sao_Paulo,-27.50695,-49.28695
5BBB8,São Sebastião do Umbuzeiro,BR,Brazil,Paraíba,São Sebastião do Umbuzeiro,America/Fortaleza,-8.15194,-37.01000
8017A,Jacutinga,BR,Brazil,Rio Grande do Sul,Jacutinga,America/Sao_Paulo,-27.72800,-52.54300
4348A,Duas Estradas,BR,Brazil,Paraíba,Duas Estradas,America/Fortaleza,-6.68500,-35.41778
ECCEE,São José de Princesa,BR,Brazil,Paraíba,São José de Princesa,America/Fortaleza,-7.73778,-38.09389
ABF6A,Santa Cecília do Pavão,BR,Brazil,Paraná,Santa Cecília do Pavão,America/Sao_Paulo,-23.51695,-50.78389
7CC37,Santa Mônica,BR,Brazil,Paraná,Santa Mônica,America/Sao_Paulo,-23.10500,-53.11100
11339,Serra Alta,BR,Brazil,Santa Catarina,Serra Alta,America/Sao_Paulo,-26.72889,-53.04194
1D52F,Heitoraí,BR,Brazil,Goiás,Heitoraí,America/Sao_Paulo,-15.71889,-49.82889
ADC04,Carrasco Bonito,BR,Brazil,Tocantins,Carrasco Bonito,America/Araguaina,-5.32194,-48.03500
7D34B,Jundiaí do Sul,BR,Brazil,Paraná,Jundiaí do Sul,America/Sao_Paulo,-23.43695,-50.24778
1E6D3,Gramado Xavier,BR,Brazil,Rio Grande do Sul,Gramado Xavier,America/Sao_Paulo,-29.26778,-52.57889
B4F0B,Tio Hugo,BR,Brazil,Rio Grande do Sul,Tio Hugo,America/Sao_Paulo,-28.57889,-52.59889
DD486,Cacimba de Areia,BR,Brazil,Paraíba,Cacimba de Areia,America/Fortaleza,-7.12889,-37.15694
ABD54,Caiçara do Rio do Vento,BR,Brazil,Rio Grande do Norte,Caiçara do Rio do Vento,America/Fortaleza,-5.76000,-35.99778
8E1FD,Pontão,BR,Brazil,Rio Grande do Sul,Pontão,America/Sao_Paulo,-28.05889,-52.67695
D3507,Gurjão,BR,Brazil,Paraíba,Gurjão,America/Fortaleza,-7.24694,-36.48889
EAEC6,Ângulo,BR,Brazil,Paraná,Ângulo,America/Sao_Paulo,-23.19500,-51.91500
D7AA7,Cerro Negro,BR,Brazil,Santa Catarina,Cerro Negro,America/Sao_Paulo,-27.79600,-50.87000
5508,Barreiras do Piauí,BR,Brazil,Piauí,Barreiras do Piauí,America/Fortaleza,-9.92500,-45.47500
F008F,Baliza,BR,Brazil,Goiás,Baliza,America/Sao_Paulo,-16.19583,-52.54500
12154,São José do Bonfim,BR,Brazil,Paraíba,São José do Bonfim,America/Fortaleza,-7.16278,-37.30889
49E01,Braga,BR,Brazil,Rio Grande do Sul,Braga,America/Sao_Paulo,-27.61389,-53.73889
5D1AB,São Valentim,BR,Brazil,Rio Grande do Sul,São Valentim,America/Sao_Paulo,-27.55778,-52.52389
D60D3,São Francisco,BR,Brazil,Sergipe,São Francisco,America/Maceio,-10.33278,-36.88778
BF65C,São José do Peixe,BR,Brazil,Piauí,São José do Peixe,America/Fortaleza,-7.49389,-42.56389
42B49,Colorado,BR,Brazil,Rio Grande do Sul,Colorado,America/Sao_Paulo,-28.52389,-52.99389
6B5FB,Vitória das Missões,BR,Brazil,Rio Grande do Sul,Vitória das Missões,America/Sao_Paulo,-28.35083,-54.49583
6BCD6,Fernando de Noronha,BR,Brazil,Pernambuco,Fernando de Noronha,America/Recife,-3.85200,-32.43500
D80DC,Campestre da Serra,BR,Brazil,Rio Grande do Sul,Campestre da Serra,America/Sao_Paulo,-28.79500,-51.09278
C306D,Porto Rico,BR,Brazil,Paraná,Porto Rico,America/Sao_Paulo,-22.77194,-53.26695
3B7ED,Bonópolis,BR,Brazil,Goiás,Bonópolis,America/Sao_Paulo,-13.63583,-49.81000
EC38E,Ibicaré,BR,Brazil,Santa Catarina,Ibicaré,America/Sao_Paulo,-27.09194,-51.36500
7E367,Lastro,BR,Brazil,Paraíba,Lastro,America/Fortaleza,-6.51583,-38.18000
4B767,Atalanta,BR,Brazil,Santa Catarina,Atalanta,America/Sao_Paulo,-27.42000,-49.78083
B00AC,Ruy Barbosa,BR,Brazil,Rio Grande do Norte,Ruy Barbosa,America/Fortaleza,-5.87900,-35.93500
A14E3,Vila Flor,BR,Brazil,Rio Grande do Norte,Vila Flor,America/Fortaleza,-6.31389,-35.07695
CC6B,Nova América da Colina,BR,Brazil,Paraná,Nova América da Colina,America/Sao_Paulo,-23.33083,-50.71778
E09BC,Santa Inês,BR,Brazil,Paraíba,Santa Inês,America/Fortaleza,-7.62800,-38.56000
DFAA0,Vera Mendes,BR,Brazil,Piauí,Vera Mendes,America/Fortaleza,-7.60278,-41.48278
A4D7,Amaralina,BR,Brazil,Goiás,Amaralina,America/Sao_Paulo,-13.92583,-49.29694
25EA1,Primavera de Rondônia,BR,Brazil,Rondônia,Primavera de Rondônia,America/Porto_Velho,-11.81694,-61.32278
7E19B,Esmeralda,BR,Brazil,Rio Grande do Sul,Esmeralda,America/Sao_Paulo,-28.05700,-51.18900
3B7CC,Planalto da Serra,BR,Brazil,Mato Grosso,Planalto da Serra,America/Cuiaba,-14.65778,-54.77389
D0683,Esperança do Sul,BR,Brazil,Rio Grande do Sul,Esperança do Sul,America/Sao_Paulo,-27.35500,-53.99194
71832,Aurilândia,BR,Brazil,Goiás,Aurilândia,America/Sao_Paulo,-16.68194,-50.46500
15220,Major Gercino,BR,Brazil,Santa Catarina,Major Gercino,America/Sao_Paulo,-27.41778,-48.95083
8F669,Monte Alegre dos Campos,BR,Brazil,Rio Grande do Sul,Monte Alegre dos Campos,America/Sao_Paulo,-28.68278,-50.78278
5745C,Ponte Alta do Norte,BR,Brazil,Santa Catarina,Ponte Alta do Norte,America/Sao_Paulo,-27.15778,-50.46389
1963A,Novo Machado,BR,Brazil,Rio Grande do Sul,Novo Machado,America/Sao_Paulo,-27.57389,-54.50500
EEE2F,Bandeirante,BR,Brazil,Santa Catarina,Bandeirante,America/Sao_Paulo,-26.76900,-53.64100
B3F58,Itatiba do Sul,BR,Brazil,Rio Grande do Sul,Itatiba do Sul,America/Sao_Paulo,-27.38694,-52.45278
58FFC,Sebastião Barros,BR,Brazil,Piauí,Sebastião Barros,America/Fortaleza,-10.81694,-44.83389
197F6,Portelândia,BR,Brazil,Goiás,Portelândia,America/Sao_Paulo,-17.35389,-52.67889
5E1B5,Nova Alvorada,BR,Brazil,Rio Grande do Sul,Nova Alvorada,America/Sao_Paulo,-28.67778,-52.16583
233E2,Mato Rico,BR,Brazil,Paraná,Mato Rico,America/Sao_Paulo,-24.70500,-52.14583
96786,Barra do Guarita,BR,Brazil,Rio Grande do Sul,Barra do Guarita,America/Sao_Paulo,-27.19194,-53.71000
5B58E,Antônio Almeida,BR,Brazil,Piauí,Antônio Almeida,America/Fortaleza,-7.21889,-44.19778
2464E,Bom Sucesso do Sul,BR,Brazil,Paraná,Bom Sucesso do Sul,America/Sao_Paulo,-26.07583,-52.83389
A65BF,Santa Tereza de Goiás,BR,Brazil,Goiás,Santa Tereza de Goiás,America/Sao_Paulo,-13.71389,-49.01500
A2341,Estrela do Norte,BR,Brazil,Goiás,Estrela do Norte,America/Sao_Paulo,-13.86700,-49.07300
4843,Rio Bom,BR,Brazil,Paraná,Rio Bom,America/Sao_Paulo,-23.76194,-51.41083
475B0,Passagem,BR,Brazil,Rio Grande do Norte,Passagem,America/Fortaleza,-6.27400,-35.37600
2FB61,Westfália,BR,Brazil,Rio Grande do Sul,Westfália,America/Sao_Paulo,-29.41690,-51.76500
D5122,Mar Vermelho,BR,Brazil,Alagoas,Mar Vermelho,America/Maceio,-9.44778,-36.38778
BA99A,Vale Verde,BR,Brazil,Rio Grande do Sul,Vale Verde,America/Sao_Paulo,-29.78695,-52.18389
6E826,Novo Itacolomi,BR,Brazil,Paraná,Novo Itacolomi,America/Sao_Paulo,-23.76389,-51.50694
2296B,Mampituba,BR,Brazil,Rio Grande do Sul,Mampituba,America/Sao_Paulo,-29.21083,-49.93500
B430E,Ourizona,BR,Brazil,Paraná,Ourizona,America/Sao_Paulo,-23.38333,-52.18333
8CDE6,Porto Estrela,BR,Brazil,Mato Grosso,Porto Estrela,America/Cuiaba,-15.32389,-57.22778
37AD8,São Francisco,BR,Brazil,Paraíba,São Francisco,America/Fortaleza,-6.61900,-38.09700
6CA03,Capão do Cipó,BR,Brazil,Rio Grande do Sul,Capão do Cipó,America/Sao_Paulo,-28.92500,-54.69194
E9143,Chapada da Natividade,BR,Brazil,Tocantins,Chapada da Natividade,America/Araguaina,-11.61694,-47.75083
9ED69,Diamante do Sul,BR,Brazil,Paraná,Diamante do Sul,America/Sao_Paulo,-25.04278,-52.68000
57F6F,Galvão,BR,Brazil,Santa Catarina,Galvão,America/Sao_Paulo,-26.45500,-52.68583
D7E2E,Taquaruçu do Sul,BR,Brazil,Rio Grande do Sul,Taquaruçu do Sul,America/Sao_Paulo,-27.40000,-53.46695
2568B,Maurilândia do Tocantins,BR,Brazil,Tocantins,Maurilândia do Tocantins,America/Araguaina,-5.95278,-47.50583
58D09,Serra da Raiz,BR,Brazil,Paraíba,Serra da Raiz,America/Fortaleza,-6.68694,-35.44389
339DE,Presidente Lucena,BR,Brazil,Rio Grande do Sul,Presidente Lucena,America/Sao_Paulo,-29.51889,-51.17778
6C30C,Imigrante,BR,Brazil,Rio Grande do Sul,Imigrante,America/Sao_Paulo,-29.35500,-51.77694
23770,Dois Lajeados,BR,Brazil,Rio Grande do Sul,Dois Lajeados,America/Sao_Paulo,-28.98389,-51.83584
26AFB,Buritinópolis,BR,Brazil,Goiás,Buritinópolis,America/Sao_Paulo,-14.47889,-46.40778
B98F3,Cajazeiras do Piauí,BR,Brazil,Piauí,Cajazeiras do Piauí,America/Fortaleza,-6.76583,-42.39195
C9D67,Nova Candelária,BR,Brazil,Rio Grande do Sul,Nova Candelária,America/Sao_Paulo,-27.60695,-54.10695
50860,São Pedro do Butiá,BR,Brazil,Rio Grande do Sul,São Pedro do Butiá,America/Sao_Paulo,-28.12389,-54.88694
DE227,Dona Francisca,BR,Brazil,Rio Grande do Sul,Dona Francisca,America/Sao_Paulo,-29.62194,-53.35695
177D5,Erebango,BR,Brazil,Rio Grande do Sul,Erebango,America/Sao_Paulo,-27.85500,-52.30195
55605,Alto Feliz,BR,Brazil,Rio Grande do Sul,Alto Feliz,America/Sao_Paulo,-29.39195,-51.31194
DD8DE,Pitangueiras,BR,Brazil,Paraná,Pitangueiras,America/Sao_Paulo,-23.23083,-51.58584
ED6E0,Morrinhos do Sul,BR,Brazil,Rio Grande do Sul,Morrinhos do Sul,America/Sao_Paulo,-29.36500,-49.93500
4DC90,Palestina de Goiás,BR,Brazil,Goiás,Palestina de Goiás,America/Sao_Paulo,-16.73278,-51.53278
CA71D,Figueirópolis d'Oeste,BR,Brazil,Mato Grosso,Figueirópolis d'Oeste,America/Cuiaba,-15.44500,-58.74000
DE178,Estrela Velha,BR,Brazil,Rio Grande do Sul,Estrela Velha,America/Sao_Paulo,-29.17695,-53.15889
E38D0,General Maynard,BR,Brazil,Sergipe,General Maynard,America/Maceio,-10.68889,-36.98389
5730B,Prata do Piauí,BR,Brazil,Piauí,Prata do Piauí,America/Fortaleza,-5.66695,-42.20694
BD205,Ernestina,BR,Brazil,Rio Grande do Sul,Ernestina,America/Sao_Paulo,-28.49700,-52.57200
37BDE,Nova Bréscia,BR,Brazil,Rio Grande do Sul,Nova Bréscia,America/Sao_Paulo,-29.21389,-52.02778
AE6CA,Trombas,BR,Brazil,Goiás,Trombas,America/Sao_Paulo,-13.50889,-48.74000
B85DE,Algodão de Jandaíra,BR,Brazil,Paraíba,Algodão de Jandaíra,America/Fortaleza,-6.81583,-35.92194
8B8C1,Alto Paraíso,BR,Brazil,Paraná,Alto Paraíso,America/Sao_Paulo,-23.50778,-53.72778
C51F8,Porto Barreiro,BR,Brazil,Paraná,Porto Barreiro,America/Sao_Paulo,-25.54694,-52.40778
C19E1,Morro Grande,BR,Brazil,Santa Catarina,Morro Grande,America/Sao_Paulo,-28.80083,-49.72083
6A65D,Caseiros,BR,Brazil,Rio Grande do Sul,Caseiros,America/Sao_Paulo,-28.26889,-51.69000
D6491,Tenório,BR,Brazil,Paraíba,Tenório,America/Fortaleza,-6.94195,-36.62889
B0EF3,Itacurubi,BR,Brazil,Rio Grande do Sul,Itacurubi,America/Sao_Paulo,-28.78695,-55.25083
B5606,Presidente Kennedy,BR,Brazil,Tocantins,Presidente Kennedy,America/Araguaina,-8.53889,-48.50583
26E42,Nova Roma,BR,Brazil,Goiás,Nova Roma,America/Sao_Paulo,-13.74194,-46.88000
1CFA4,Serra Grande,BR,Brazil,Paraíba,Serra Grande,America/Fortaleza,-7.21500,-38.37000
8B621,Emas,BR,Brazil,Paraíba,Emas,America/Fortaleza,-7.10778,-37.71583
C4DC,Camargo,BR,Brazil,Rio Grande do Sul,Camargo,America/Sao_Paulo,-28.58695,-52.20195
A7DA2,Nova Iguaçu de Goiás,BR,Brazil,Goiás,Nova Iguaçu de Goiás,America/Sao_Paulo,-14.28889,-49.38889
BA51B,Planalto Alegre,BR,Brazil,Santa Catarina,Planalto Alegre,America/Sao_Paulo,-27.07000,-52.86583
E1186,Princesa,BR,Brazil,Santa Catarina,Princesa,America/Sao_Paulo,-26.44400,-53.59800
E68EB,João Costa,BR,Brazil,Piauí,João Costa,America/Fortaleza,-8.48900,-42.41800
C91E0,Pinhal,BR,Brazil,Rio Grande do Sul,Pinhal,America/Sao_Paulo,-27.51083,-53.21500
BAC86,Chapadão do Lageado,BR,Brazil,Santa Catarina,Chapadão do Lageado,America/Sao_Paulo,-27.59083,-49.55389
3C9A0,Peritiba,BR,Brazil,Santa Catarina,Peritiba,America/Sao_Paulo,-27.37278,-51.90389
F123C,Venha-Ver,BR,Brazil,Rio Grande do Norte,Venha-Ver,America/Fortaleza,-6.32583,-38.48389
DADF0,Tamboril do Piauí,BR,Brazil,Piauí,Tamboril do Piauí,America/Fortaleza,-8.40000,-42.91389
B9C42,Água Nova,BR,Brazil,Rio Grande do Norte,Água Nova,America/Fortaleza,-6.20889,-38.29694
9CC22,Pajeú do Piauí,BR,Brazil,Piauí,Pajeú do Piauí,America/Fortaleza,-7.85583,-42.82195
F20B7,Lagoinha do Piauí,BR,Brazil,Piauí,Lagoinha do Piauí,America/Fortaleza,-5.83083,-42.62278
BE045,Fernando Pedroza,BR,Brazil,Rio Grande do Norte,Fernando Pedroza,America/Fortaleza,-5.76111,-36.39195
18B25,Farol,BR,Brazil,Paraná,Farol,America/Sao_Paulo,-24.10000,-52.62278
DA8CF,Rafael Godeiro,BR,Brazil,Rio Grande do Norte,Rafael Godeiro,America/Fortaleza,-6.07583,-37.71695
B5C10,Pilões,BR,Brazil,Rio Grande do Norte,Pilões,America/Fortaleza,-6.26600,-38.04400
61929,Aparecida do Rio Doce,BR,Brazil,Goiás,Aparecida do Rio Doce,America/Sao_Paulo,-18.29889,-51.14500
2BB40,São Gonçalo do Gurgueia,BR,Brazil,Piauí,São Gonçalo do Gurgueia,America/Fortaleza,-10.03000,-45.30278
D62ED,Santa Cruz de Goiás,BR,Brazil,Goiás,Santa Cruz de Goiás,America/Sao_Paulo,-17.31583,-48.48195
824F7,Lizarda,BR,Brazil,Tocantins,Lizarda,America/Araguaina,-9.59389,-46.67278
A2D3,Capitão,BR,Brazil,Rio Grande do Sul,Capitão,America/Sao_Paulo,-29.26889,-51.98889
1541E,Francisco Macedo,BR,Brazil,Piauí,Francisco Macedo,America/Fortaleza,-7.33083,-40.78778
4A8A9,Ouro Velho,BR,Brazil,Paraíba,Ouro Velho,America/Fortaleza,-7.62000,-37.15194
62A19,Perolândia,BR,Brazil,Goiás,Perolândia,America/Sao_Paulo,-17.52889,-52.06389
1F288,Vila Nova do Piauí,BR,Brazil,Piauí,Vila Nova do Piauí,America/Fortaleza,-7.13583,-40.94000
44D9F,São Bonifácio,BR,Brazil,Santa Catarina,São Bonifácio,America/Sao_Paulo,-27.90083,-48.92889
C0330,Tesouro,BR,Brazil,Mato Grosso,Tesouro,America/Cuiaba,-16.07889,-53.55278
3DD7B,São Jorge,BR,Brazil,Rio Grande do Sul,São Jorge,America/Sao_Paulo,-28.49800,-51.70300
AFBAE,Três Ranchos,BR,Brazil,Goiás,Três Ranchos,America/Sao_Paulo,-18.35389,-47.78278
77E8E,Cumari,BR,Brazil,Goiás,Cumari,America/Sao_Paulo,-18.26278,-48.15083
E146A,Riachão,BR,Brazil,Paraíba,Riachão,America/Fortaleza,-6.55000,-35.64583
2833E,Avelinópolis,BR,Brazil,Goiás,Avelinópolis,America/Sao_Paulo,-16.46583,-49.75778
A4D99,Iomerê,BR,Brazil,Santa Catarina,Iomerê,America/Sao_Paulo,-27.00389,-51.24194
60E98,Godoy Moreira,BR,Brazil,Paraná,Godoy Moreira,America/Sao_Paulo,-24.17695,-51.92389
E1B2B,Porto Alegre do Tocantins,BR,Brazil,Tocantins,Porto Alegre do Tocantins,America/Araguaina,-11.60889,-47.04889
DC85C,Sítio d'Abadia,BR,Brazil,Goiás,Sítio d'Abadia,America/Sao_Paulo,-14.80500,-46.25278
C854F,Anahy,BR,Brazil,Paraná,Anahy,America/Sao_Paulo,-24.64389,-53.13500
7AAEF,Ipiranga de Goiás,BR,Brazil,Goiás,Ipiranga de Goiás,America/Sao_Paulo,-15.17000,-49.67083
AF7D1,Águas Frias,BR,Brazil,Santa Catarina,Águas Frias,America/Sao_Paulo,-26.88000,-52.85889
40B5A,Salvador das Missões,BR,Brazil,Rio Grande do Sul,Salvador das Missões,America/Sao_Paulo,-28.12583,-54.83500
C90BA,Muitos Capões,BR,Brazil,Rio Grande do Sul,Muitos Capões,America/Sao_Paulo,-28.31389,-51.18195
FA54,Amorinópolis,BR,Brazil,Goiás,Amorinópolis,America/Sao_Paulo,-16.61889,-51.09389
195C0,Jaupaci,BR,Brazil,Goiás,Jaupaci,America/Sao_Paulo,-16.17778,-50.95278
5064F,Arenópolis,BR,Brazil,Goiás,Arenópolis,America/Sao_Paulo,-16.38583,-51.56000
CE903,Castelândia,BR,Brazil,Goiás,Castelândia,America/Sao_Paulo,-18.09083,-50.20083
DFE4D,Angico,BR,Brazil,Tocantins,Angico,America/Araguaina,-6.39000,-47.86500
C5D26,Frei Martinho,BR,Brazil,Paraíba,Frei Martinho,America/Fortaleza,-6.40278,-36.45583
629D8,Cruzmaltina,BR,Brazil,Paraná,Cruzmaltina,America/Sao_Paulo,-24.01278,-51.45889
